NumberOfComparisons;Maximum Depth;RFC;NumberOfInnerClasses;Di;NumberOfAssignments;NumberOfParameters_CK;NumberOfLoops;NumberOfLambdas;NumberOfUniqueWords;NOP;Fin;LOCMethod_CK;NumberOfModifiers;Fout;MaxNumberOfNestedBlocks;NCOMP;FileLength;MCLC;Ci;Returns;BuggedMethods;NumberOfMathOperations;VG;NumberOfNumbers;NumberOfAnonymousClasses;NumberOfLogStatements;NumberOfTryCatch;CBO;MethodLength;NumberOfVariables;NumberOfParenthesizedExps;NVAR;AnonymousInnerClassLength;NBD;WMC_CK;IOVars;NumberOfStringLiterals;Si;IsConstructor
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;6.0;0.0;0.5;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;1.0;1.0;0.0;6.0;0.0;6.0;1.5;1.0;False;1.0;1.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;1.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;104.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;1.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;False
2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;8.0;1.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;False;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0;2.0;3.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
1.0;0.0;5.0;0.0;2.0;2.0;1.0;0.0;0.0;12.0;1.0;0.0;14.0;1.0;0.0;1.0;2.0;0.0;3.0;2.0;1.0;False;1.0;2.0;0.0;0.0;0.0;1.0;2.0;14.0;1.0;0.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;24.0;1.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;False;0.0;1.0;0.0;0.0;0.0;1.0;2.0;9.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
